img_path,question,true_answer,predicted_answer
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/c7e69509.jpg,What is the main color of the phone case?,orange,orange
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/9a7b88ec.jpg,What is the case type?,hybrid,iphone
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/be7add74.jpg,What is the main color of the case?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8bbea870.jpg,What is the box made of?,cardboard,cardboard
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/7d96e6e9.jpg,What animal is on the case?,kitten,cat
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e70d1dfd.jpg,What type of item is shown?,bag,bag
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/b5287003.jpg,What is the main color of the background?,green,green
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/bcc39c3b.jpg,What's the case material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a5d4aba0.jpg,What shape is the central design element?,flower,geometric
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f1b92c94.jpg,What is the color of the hanger?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a574c33d.jpg,What is the background color?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ebd4a9bb.jpg,What is the case material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a2343543.jpg,What is the main color of the boots?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/111dca19.jpg,What material is the chair's covering?,leather,leather
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f62b0fd0.jpg,What is the design pattern?,damask,floral
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/cc8a12b5.jpg,What shape is repeated?,hearts,circles
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8c25a371.jpg,What color is the dominant background of the box?,pink,pink
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/b299a66e.jpg,What brand is the diffuser?,wholefoods,jumbo
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d0d4c82f.jpg,What is the main color of the case?,yellow,multicolor
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/cacf823a.jpg,What is the main color of the phone case?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/1cc86c75.jpg,What is the item's shape?,rectangular,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/68c0e9d6.jpg,What is the case's material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/56e398ba.jpg,What is the background color of the case?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/fa8d8f96.jpg,What shape is the container?,bottle,bottle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/86be0569.jpg,What is the material of the case?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d317f3a8.jpg,What material is the backpack primarily made of?,polyester,fabric
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/af908558.jpg,What is the case's texture implied by the image?,rough,wood
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/4a89cf50.jpg,What is the toe style?,round,round
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f057163a.jpg,What is the case's primary color?,silver,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/cca0ffc9.jpg,What color is the icing?,white,white
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/756470f4.jpg,What is the sole's material?,rubber,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/7abc40b9.jpg,What animal is featured?,panda,panda
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/393caea0.jpg,What is the pattern on the bow tie?,plaid,plaid
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/314eb493.jpg,What is the color of the table?,cappuccino,dark
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/14c3768d.jpg,What is the design pattern on the case?,leaves,floral
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/c08078eb.jpg,What is the girl's hair style?,bob,ponytail
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/2253bd72.jpg,What is the main color of the case?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/cf1e3d76.jpg,What type of shoe is it?,brogue,derby
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d1105309.jpg,What is the lamp's overall style?,modern,modern
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/9c61147b.jpg,What is the primary color of the settee?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/c9735f39.jpg,What shape is the case?,rectangular,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f6e0dcc4.jpg,What is the main design element?,skulls,flowers
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/c5915525.jpg,What is the primary color of the night sky?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/38217a85.jpg,What shape is the cup?,mug,round
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e18c7e19.jpg,What is the weight shown on the box?,16,350
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a0e05c0c.jpg,What is the main color of the background?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/6c94124a.jpg,What color is the eye cream jar?,white,green
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/c529ab6e.jpg,What type of strap is shown?,shoulder,sling
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/17e8433c.jpg,What is the case made of?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/92243b6c.jpg,What is the case's primary material?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/2f065a1a.jpg,What material is the shoe mainly made of?,canvas,suede
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/85ad7f99.jpg,What is on top of the mountain?,snow,fog
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e6a32423.jpg,What color is the dressing?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e8052baf.jpg,What's on the case besides glitter?,crown,crown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/61832b86.jpg,What is the dominant color of the circuit breaker?,white,white
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/3fe65ac6.jpg,What color is the bird?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ceaa4956.jpg,What material imitates the case's design?,wood,wood
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/c519fb7e.jpg,What is the main color of the bins?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0c2190ad.jpg,What is the main color of the phone case?,green,green
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f0e18dbc.jpg,What is the lamp's base shape?,round,round
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8f0db0b0.jpg,"What is the dominant color of the ""LOVE"" charm?",brown,green
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/21e109b2.jpg,What is the main color of the phone case?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/529fb797.jpg,What is the bag's primary material?,fabric,fabric
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ab5df32b.jpg,What is the main color at the bottom of the case?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0ced39f6.jpg,What color is prominently featured in the design?,purple,multicolor
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/446c3e43.jpg,What is the main color of the background?,white,gray
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/4ac80310.jpg,What color are the flowers?,pink,pink
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a0baf2e5.jpg,What number is depicted on the case?,nine,six
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/66ae06a7.jpg,What is the main feature depicted on the phone case?,tree,rock
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/7f2fcf0d.jpg,What is the main design element on the phone case?,nuts,circles
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e2051661.jpg,What secondary color is prominently featured?,green,yellow
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0a94727f.jpg,What color is the bird?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/b895a604.jpg,What is the main design on the case?,mug,cup
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a3ffeaa4.jpg,What's the background color?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e922c40c.jpg,What is the background color?,green,green
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8292df57.jpg,What is the case's material?,silicon,wood
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/da4abb26.jpg,What is the overall shape of the cover?,rectangular,rectangular
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/be60c944.jpg,What is the metal's color?,rose,gold
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/efbca5b9.jpg,What is the primary color of the case?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e388b3ba.jpg,What material is the bag likely made of?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/385b6062.jpg,What is the shape of the product packaging?,box,rectangular
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/8cd80201.jpg,What color are the waste bags?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/417d269a.jpg,What material are the boots made of?,leather,leather
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/b7c69c11.jpg,Is the bulb clear or frosted?,frosted,frosted
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/dc554722.jpg,What shape are the eyes on the case?,oval,round
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/37251506.jpg,What is the main color of the hearts?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d5a8c37d.jpg,What material is the case seemingly imitating?,wood,wood
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f3bf361c.jpg,What kind of fringe is present?,tassel,fringe
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/757bc7d8.jpg,What color is the skull?,white,white
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/5cc0fb36.jpg,What is the primary color of the flash drive?,gray,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d7eac873.jpg,What color is the background?,pink,pink
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/25bfa670.jpg,What is the primary color scheme?,pastel,pastel
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/0958eaaf.jpg,What is the texture of the phone case?,glitter,glittery
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/cef54e4a.jpg,What is the container made of?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ea1ad49b.jpg,What is the texture of the case?,carbon,textured
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/4dd8f1f3.jpg,How many utensils are in the set?,eight,six
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/85ad7f99.jpg,What is the main color of the sky?,orange,orange
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/eb4812e7.jpg,What is the main color of the case?,brown,brown
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d00a5902.jpg,What is the shape of the toe?,square,pointed
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f09d2e0f.jpg,What is the primary material of the case?,silicon,silicon
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/aacdfe39.jpg,What is the color of the spanner?,black,silver
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/9fa1f160.jpg,What color is the bag's main body?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/be9ccbf1.jpg,What animal is depicted?,panda,panda
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/c3b841db.jpg,What is the color of the chairs?,gray,grey
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/778b9f0c.jpg,What is the dominant color of the phone case?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/18edaf42.jpg,What is the dominant color?,red,red
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/03d6ae4e.jpg,What is the material of the pillowcases?,fabric,cotton
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ce22eb18.jpg,What shape is the central design element?,heart,heart
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d007af2d.jpg,What is the primary background color?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d6d96fb0.jpg,What shape is the inflator's base?,square,round
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/2ba1c772.jpg,What is the predominant background color?,blue,blue
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/80207d35.jpg,What is the material of the bracelets?,silver,silver
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/5d402618.jpg,What is depicted on the case?,landscape,house
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/5669b654.jpg,What is the main color of the phone case?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/07595fb9.jpg,What is the material of the case?,plastic,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/1c77c2d8.jpg,What is depicted on the phone case?,chalk,pencils
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/55e9eb1a.jpg,What is the main fabric texture?,fleece,fabric
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/7325fdcd.jpg,What animal is depicted?,owl,owl
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/6674ea61.jpg,What color are the laces?,white,white
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/2b64fd15.jpg,What is the main pattern on the case?,floral,floral
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/a2b95a0f.jpg,What is the lens shape?,rectangular,rectangular
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/50cc0d62.jpg,How many stones are prominent?,three,three
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/c34961b1.jpg,What shape is the case?,rectangular,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e6ab1800.jpg,What animal is on the phone case?,tiger,tiger
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/84d46503.jpg,What material is the chair?,fabric,fabric
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d1f51045.jpg,What color is the hat's main body?,purple,purple
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/46d5bb96.jpg,What landmark is pictured?,eiffel,eiffel
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/dac34346.jpg,What is the shoe's color?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/3c511f75.jpg,What is the shape of the bulb?,round,round
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/5d917690.jpg,What is the material of the finials?,marble,metal
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/eb90df10.jpg,What is the color of the cushion covers?,green,green
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/f835e056.jpg,What is the case's form?,hard,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ee01e8cd.jpg,What is the secondary color of the comforter?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/d2e63e00.jpg,What are on the flowers?,butterflies,butterflies
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/5095852f.jpg,What is the shape of the box?,square,rectangular
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/5b32a6a5.jpg,What material are the baskets made of?,metal,metal
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/b1077f17.jpg,What is the main color of the phone case?,teal,teal
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/e769ceb8.jpg,What is the design style?,brick,geometric
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/936b0ac1.jpg,What is the shape of the case?,rectangular,rectangle
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/7ac39337.jpg,What color are the lenses?,green,gray
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/69e5a307.jpg,What is the main design element on the phone case?,flowers,flowers
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/ec62633b.jpg,What is the design style of the case?,swirls,swirls
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/b07218c7.jpg,What material is mentioned in the description?,canvas,plastic
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/97405827.jpg,What is the main color of the case?,black,black
/kaggle/input/dataset-curated-with-split/Sf/Sf_images/33bed00b.jpg,What is the blind's color?,black,black
